"product","region","region_type","name","member","format","formats","driver","layer","geom_type","feature_count","n_fields","crs","extent","error","url","dsn"
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","KENTISH","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KENTISH.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_kentish","Polygon",1,9,"EPSG:28355","404202.141 5384713.136 458441.278 5434163.762","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KENTISH.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","KING_ISLAND","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KING_ISLAND.zip","list_coastal_inundation_hazard_bands_20161201_king_island.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_king_island","MultiPolygon",1449,18,"EPSG:28355","227125.982 5549756.1991 257316.755 5614511.6381","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KING_ISLAND.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","KING_ISLAND","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KING_ISLAND.zip","municipality_king_island.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_king_island","MultiPolygon",1,11,"EPSG:28355","227092.711 5549704.029 257322.663 5614536.071","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KING_ISLAND.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","KING_ISLAND","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KING_ISLAND.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_king_island","Polygon",1449,18,"EPSG:28355","227125.982 5549756.199 257316.755 5614511.638","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KING_ISLAND.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","KING_ISLAND","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KING_ISLAND.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_king_island","Polygon",1,9,"EPSG:28355","227092.711 5549704.029 257322.663 5614536.071","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KING_ISLAND.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","KINGBOROUGH","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KINGBOROUGH.zip","list_coastal_inundation_hazard_bands_20161201_kingborough.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_kingborough","MultiPolygon",15355,18,"EPSG:28355","507422.7101 5179713.545 535178.2181 5246713.129","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KINGBOROUGH.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","KINGBOROUGH","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KINGBOROUGH.zip","municipality_kingborough.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_kingborough","MultiPolygon",1,11,"EPSG:28355","507420.634 5179710.316 535195.892 5250488.019","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KINGBOROUGH.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","KINGBOROUGH","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KINGBOROUGH.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_kingborough","Polygon",15355,18,"EPSG:28355","507422.709999999 5179713.545 535178.218 5246713.129","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KINGBOROUGH.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","KINGBOROUGH","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KINGBOROUGH.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_kingborough","Polygon",1,9,"EPSG:28355","507420.634 5179710.316 535195.892 5250488.019","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_KINGBOROUGH.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","LATROBE","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LATROBE.zip","list_coastal_inundation_hazard_bands_20161201_latrobe.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_latrobe","MultiPolygon",6279,18,"EPSG:28355","446266.839 5431728.0071 471558.561 5450979.179","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LATROBE.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","LATROBE","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LATROBE.zip","municipality_latrobe.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_latrobe","MultiPolygon",1,11,"EPSG:28355","445357.197 5419297.592 480075.825 5450990.195","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LATROBE.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","LATROBE","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LATROBE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_latrobe","Polygon",6279,18,"EPSG:28355","446266.839000001 5431728.007 471558.560931994 5450979.179","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LATROBE.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","LATROBE","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LATROBE.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_latrobe","Polygon",1,9,"EPSG:28355","445357.197 5419297.592 480075.825 5450990.195","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LATROBE.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","LAUNCESTON","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LAUNCESTON.zip","list_coastal_inundation_hazard_bands_20161201_launceston.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_launceston","MultiPolygon",6154,18,"EPSG:28355","498044.2511 5409880.9906 516118.0001 5432578.0071","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LAUNCESTON.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","LAUNCESTON","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LAUNCESTON.zip","municipality_launceston.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_launceston","MultiPolygon",1,11,"EPSG:28355","498002.799 5399419.111 554106.879 5451704.268","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LAUNCESTON.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","LAUNCESTON","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LAUNCESTON.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_launceston","Polygon",6154,18,"EPSG:28355","498044.251000001 5409880.9905 516117.999999999 5432578.007","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LAUNCESTON.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","LAUNCESTON","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LAUNCESTON.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_launceston","Polygon",1,9,"EPSG:28355","498002.799 5399419.111 554106.879 5451704.268","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_LAUNCESTON.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","MEANDER_VALLEY","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_MEANDER_VALLEY.zip","list_coastal_inundation_hazard_bands_20161201_meander_valley.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_meander_valley","MultiPolygon",0,18,"EPSG:28355","","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_MEANDER_VALLEY.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","MEANDER_VALLEY","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_MEANDER_VALLEY.zip","municipality_meander_valley.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_meander_valley","MultiPolygon",1,11,"EPSG:28355","412718.693 5352612.804 511687.492 5425154.318","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_MEANDER_VALLEY.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","MEANDER_VALLEY","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_MEANDER_VALLEY.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_meander_valley","Polygon",0,18,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_MEANDER_VALLEY.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","MEANDER_VALLEY","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_MEANDER_VALLEY.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_meander_valley","Polygon",1,9,"EPSG:28355","412718.693 5352612.804 511687.492 5425154.318","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_MEANDER_VALLEY.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","NORTHERN_MIDLANDS","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_NORTHERN_MIDLANDS.zip","list_coastal_inundation_hazard_bands_20161201_northern_midlands.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_northern_midlands","MultiPolygon",0,18,"EPSG:28355","","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_NORTHERN_MIDLANDS.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","NORTHERN_MIDLANDS","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_NORTHERN_MIDLANDS.zip","municipality_northern_midlands.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_northern_midlands","MultiPolygon",1,11,"EPSG:28355","480812.429 5318674.191 595219.132 5407921.411","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_NORTHERN_MIDLANDS.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","NORTHERN_MIDLANDS","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_NORTHERN_MIDLANDS.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_northern_midlands","Polygon",0,18,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_NORTHERN_MIDLANDS.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","NORTHERN_MIDLANDS","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_NORTHERN_MIDLANDS.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_northern_midlands","Polygon",1,9,"EPSG:28355","480812.429 5318674.191 595219.132 5407921.411","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_NORTHERN_MIDLANDS.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","SORELL","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SORELL.zip","list_coastal_inundation_hazard_bands_20161201_sorell.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_sorell","MultiPolygon",6867,18,"EPSG:28355","537044.2041 5248447.2751 576718.0755 5268185.0456","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SORELL.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","SORELL","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SORELL.zip","municipality_sorell.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_sorell","MultiPolygon",1,11,"EPSG:28355","537044.204 5248440.777 576728.547 5275642.001","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SORELL.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","SORELL","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SORELL.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_sorell","Polygon",6867,18,"EPSG:28355","537044.204 5248447.275 576718.075377279 5268185.04553492","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SORELL.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","SORELL","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SORELL.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_sorell","Polygon",1,9,"EPSG:28355","537044.204 5248440.777 576728.547 5275642.001","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SORELL.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","SOUTHERN_MIDLANDS","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SOUTHERN_MIDLANDS.zip","municipality_southern_midlands.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_southern_midlands","MultiPolygon",1,11,"EPSG:28355","500962.446 5270415.791 570561.799 5337134.901","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SOUTHERN_MIDLANDS.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","SOUTHERN_MIDLANDS","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SOUTHERN_MIDLANDS.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_southern_midlands","Polygon",0,18,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SOUTHERN_MIDLANDS.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","SOUTHERN_MIDLANDS","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SOUTHERN_MIDLANDS.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_southern_midlands","Polygon",1,9,"EPSG:28355","500962.446 5270415.791 570561.799 5337134.901","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_SOUTHERN_MIDLANDS.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","STATEWIDE","statewide","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_STATEWIDE.zip","list_coastal_inundation_hazard_bands_20161201_statewide.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_statewide","MultiPolygon",160963,18,"EPSG:28355","227125.982 5156480.058 627131.497 5661272.373","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_STATEWIDE.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","STATEWIDE","statewide","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_statewide","Polygon",160963,18,"EPSG:28355","227125.982 5156480.058 627131.497 5661272.373","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_STATEWIDE.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","TASMAN","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_TASMAN.zip","list_coastal_inundation_hazard_bands_20161201_tasman.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_tasman","MultiPolygon",10779,18,"EPSG:28355","550396.719 5211330.01 585807.601 5256312.458","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_TASMAN.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","TASMAN","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_TASMAN.zip","municipality_tasman.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_tasman","MultiPolygon",1,11,"EPSG:28355","550393.889 5211324.744 585829.477 5256322.89","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_TASMAN.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","TASMAN","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_TASMAN.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_tasman","Polygon",10779,18,"EPSG:28355","550396.718999999 5211330.01 585807.600999999 5256312.458","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_TASMAN.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","TASMAN","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_TASMAN.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_tasman","Polygon",1,9,"EPSG:28355","550393.889 5211324.744 585829.477 5256322.89","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_TASMAN.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WARATAH_WYNYARD","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WARATAH_WYNYARD.zip","list_coastal_inundation_hazard_bands_20161201_waratah_wynyard.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_waratah_wynyard","MultiPolygon",2881,18,"EPSG:28355","377444.0001 5454600.7801 402461.7071 5471099.7791","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WARATAH_WYNYARD.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WARATAH_WYNYARD","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WARATAH_WYNYARD.zip","municipality_waratah_wynyard.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_waratah_wynyard","MultiPolygon",1,11,"EPSG:28355","338662.071 5381782.861 404391.331 5471106.087","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WARATAH_WYNYARD.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WARATAH_WYNYARD","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WARATAH_WYNYARD.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_waratah_wynyard","Polygon",2881,18,"EPSG:28355","377443.999999999 5454600.78 402461.706999999 5471099.779","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WARATAH_WYNYARD.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WARATAH_WYNYARD","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WARATAH_WYNYARD.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_waratah_wynyard","Polygon",1,9,"EPSG:28355","338662.071 5381782.861 404391.331 5471106.087","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WARATAH_WYNYARD.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WEST_COAST","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_COAST.zip","list_coastal_inundation_hazard_bands_20161201_west_coast.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_west_coast","MultiPolygon",2863,18,"EPSG:28355","326110.503 5202729.4611 413883.7247 5390750.8891","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_COAST.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WEST_COAST","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_COAST.zip","municipality_west_coast.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_west_coast","MultiPolygon",1,11,"EPSG:28355","326108.955 5202727.458 428783.513 5395964.107","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_COAST.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WEST_COAST","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_COAST.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_west_coast","Polygon",2863,18,"EPSG:28355","326110.502999999 5202729.461 413883.724714286 5390750.889","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_COAST.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WEST_COAST","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_COAST.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_west_coast","Polygon",1,9,"EPSG:28355","326108.955 5202727.458 428783.513 5395964.107","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_COAST.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WEST_TAMAR","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_TAMAR.zip","list_coastal_inundation_hazard_bands_20161201_west_tamar.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_coastal_inundation_hazard_bands_20161201_west_tamar","MultiPolygon",8074,18,"EPSG:28355","471555.3477 5413853.6883 510366.0071 5454178.294","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_TAMAR.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WEST_TAMAR","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_TAMAR.zip","municipality_west_tamar.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_west_tamar","MultiPolygon",1,11,"EPSG:28355","471320.72 5409573.277 510549.914 5454266.532","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_TAMAR.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WEST_TAMAR","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_TAMAR.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_coastal_inundation_hazard_bands_20161201_west_tamar","Polygon",8074,18,"EPSG:28355","471555.34768768 5413853.68833247 510366.007 5454178.294","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_TAMAR.zip",""
"LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201","WEST_TAMAR","lga","LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_TAMAR.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_west_tamar","Polygon",1,9,"EPSG:28355","471320.72 5409573.277 510549.914 5454266.532","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_INUNDATION_HAZARD_BANDS_20161201_WEST_TAMAR.zip",""
